,molecule_chembl_id,Ki,units,pKi,smiles,mols,maccs,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
602,CHEMBL239864,2890.0,nM,5.54,Cn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABDD90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F290>,339.16952491200004,0.3888888888888889,7,0,4,7,25,3,65.06,0.7107345743424768,0.8864999999999996,2.36330454061868,0,1,1,1,2,3,0,0,0
603,CHEMBL239232,4560.0,nM,5.34,Cn1c(=O)c2c(nc3n2CCCN3CCc2c[nH]c3ccccc23)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABDE00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F300>,378.180423944,0.35,8,1,5,8,28,3,80.85,0.5838461442635505,1.3677999999999995,2.5830688908165094,0,1,1,1,3,4,0,0,0
604,CHEMBL236958,134.0,nM,6.87,Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABDE70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F370>,277.096359972,0.0,6,2,4,6,21,1,77.69,0.5728735863419403,1.5913999999999997,2.6281170126137585,0,0,0,2,2,4,0,0,0
605,CHEMBL398788,120.1,nM,6.92,O=C(NCc1ccccc1)Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABDEE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F3E0>,410.14912381600004,0.043478260869565216,8,2,5,8,31,4,92.8,0.4753314949428308,3.3309000000000006,2.566455351954046,0,0,0,3,2,5,0,0,0
606,CHEMBL235935,625.0,nM,6.2,O=C(Nc1cccc(Cl)c1)Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABDF50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F450>,430.09450140000007,0.0,8,2,5,9,31,3,92.8,0.445846154628483,4.306600000000003,2.6281144728331665,0,0,0,3,2,5,0,0,0
607,CHEMBL235719,262.1,nM,6.58,COc1ccc(NC(=O)Nc2nc3ccccc3n3c(=O)c(-c4ccccc4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABDFC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F4C0>,426.144038436,0.043478260869565216,9,2,5,9,32,4,102.02999999999999,0.4566518719046425,3.6618000000000013,2.578953305671371,0,0,0,3,2,5,0,0,0
608,CHEMBL235718,460.2,nM,6.34,O=C(Nc1ccccc1)Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F530>,396.13347375200004,0.0,8,2,5,8,30,3,92.8,0.48682025809220564,3.653200000000002,2.5430796271437845,0,0,0,3,2,5,0,0,0
609,CHEMBL235294,1030.0,nM,5.99,O=C(Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE0A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F5A0>,381.12257472000005,0.0,7,1,5,7,29,3,80.77000000000001,0.5201455385496025,3.2615000000000016,2.480281754100412,0,0,0,3,2,5,0,0,0
610,CHEMBL392136,2.3,nM,8.64,Cc1ccc(-c2nn3c(N)nc4ccc(Cl)cc4n3c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F610>,325.073037684,0.0625,6,2,4,7,23,1,77.69,0.5831534551268431,2.5532200000000005,2.765225926819987,0,0,0,2,2,4,0,0,0
611,CHEMBL235076,67.5,nM,7.17,Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F680>,345.01841526800007,0.0,6,2,4,8,23,1,77.69,0.5748915450327176,2.898200000000001,2.7802543291868513,0,0,0,2,2,4,0,0,0
612,CHEMBL394064,4.7,nM,8.33,Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccccc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE1F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F6F0>,311.05738762000004,0.0,6,2,4,7,22,1,77.69,0.5845996564245665,2.2447999999999997,2.73336951103291,0,0,0,2,2,4,0,0,0
613,CHEMBL235075,9.0,nM,8.05,COc1ccc(-c2nn3c(N)nc4ccccc4n3c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F760>,307.106924656,0.0625,7,2,4,7,23,2,86.91999999999999,0.6075944248817505,1.5999999999999999,2.6306929198269806,0,0,0,2,2,4,0,0,0
614,CHEMBL394063,50.6,nM,7.3,Cc1ccc(-c2nn3c(N)nc4ccccc4n3c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE2D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F7D0>,291.112010036,0.0625,6,2,4,6,22,1,77.69,0.5807756422845128,1.8998199999999998,2.662189291252691,0,0,0,2,2,4,0,0,0
615,CHEMBL397821,493.3,nM,6.31,Nc1nc2ccccc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F840>,311.05738762000004,0.0,6,2,4,7,22,1,77.69,0.5845996564245665,2.2447999999999997,2.6776947857581863,0,0,0,2,2,4,0,0,0
616,CHEMBL235071,20.1,nM,7.7,Nc1nc2ccccc2n2c(=O)c(-c3ccc(F)cc3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE3B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F8B0>,295.08693816000005,0.0,6,2,4,7,22,1,77.69,0.5798864951981159,1.7305,2.683369511032911,0,0,0,2,2,4,0,0,0
617,CHEMBL240279,34700.0,nM,4.46,CC(C)(C)OC(=O)N1[C@H]2CC[C@H]1[C@H](Nc1ncnc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C2,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F920>,462.22268267999993,0.7142857142857143,12,4,5,12,33,4,155.08999999999997,0.501331932378338,0.3900999999999998,5.062803768035595,0,3,3,0,2,2,0,3,3
618,CHEMBL391031,7800.0,nM,5.11,OC[C@H]1O[C@@H](n2cnc3c(NC4CC5CCC4N5)ncnc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0F990>,362.170253184,0.6875,10,5,5,10,26,4,137.58,0.451182001172486,-1.257399999999998,5.014127516448962,0,3,3,0,2,2,0,3,3
619,CHEMBL391029,9700.0,nM,5.01,OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCSC4)ncnc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FA00>,353.11577508799996,0.6428571428571429,9,4,4,10,24,4,125.55000000000001,0.5673985028051393,-0.6448000000000005,4.000847578768709,0,2,2,0,2,2,0,2,2
620,CHEMBL239817,1.6,nM,8.8,Nc1nc2c(cnn2CCN2CCN(c3ccccc3)CC2)c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FA70>,429.20255635600006,0.2727272727272727,10,2,6,10,32,5,106.53999999999999,0.4529039635931566,2.1384,2.654486762638852,0,1,1,1,4,5,0,1,1
621,CHEMBL239809,1.1,nM,8.96,Nc1nc2c(cnn2CCN2CCN(c3c(F)cc(F)cc3F)CC2)c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE5E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FAE0>,483.17429092000003,0.2727272727272727,10,2,6,13,35,5,106.53999999999999,0.40666225153115815,2.5557000000000007,2.9268334839622145,0,1,1,1,4,5,0,1,1
622,CHEMBL241110,1.4,nM,8.85,Nc1nc2c(cnn2CCN2CCN(c3ccc(F)c(F)c3)CC2)c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FB50>,465.18371273200006,0.2727272727272727,10,2,6,12,34,5,106.53999999999999,0.4218812917252984,2.4166000000000007,2.8082006728425988,0,1,1,1,4,5,0,1,1
623,CHEMBL241109,0.6,nM,9.22,Nc1nc2c(cnn2CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE6C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FBC0>,465.18371273200006,0.2727272727272727,10,2,6,12,34,5,106.53999999999999,0.4218812917252984,2.4166000000000007,2.797561512003437,0,1,1,1,4,5,0,1,1
624,CHEMBL400215,0.6,nM,9.22,Nc1nc2c(cnn2CCN2CCN(c3ccccc3F)CC2)c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FC30>,447.19313454400003,0.2727272727272727,10,2,6,11,33,5,106.53999999999999,0.43740051664723406,2.2775,2.729961267444116,0,1,1,1,4,5,0,1,1
625,CHEMBL240213,0.5,nM,9.3,Nc1nc2c(cnn2CCN2CCN(c3ccc(Cl)cc3)CC2)c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE7A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FCA0>,463.16358400400003,0.2727272727272727,10,2,6,11,33,5,106.53999999999999,0.4237609551329474,2.791800000000001,2.705984582273615,0,1,1,1,4,5,0,1,1
626,CHEMBL240212,1.0,nM,9.0,Nc1nc2c(cnn2CCN2CCN(c3ccc(F)cc3)CC2)c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FD10>,447.19313454400003,0.2727272727272727,10,2,6,11,33,5,106.53999999999999,0.43740051664723406,2.2775,2.7096702285860665,0,1,1,1,4,5,0,1,1
627,CHEMBL240211,2.1,nM,8.68,N#Cc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FD80>,454.197805324,0.2608695652173913,11,2,6,11,34,5,130.32999999999998,0.4235886736472672,2.01008,2.8105530924230173,0,1,1,1,4,5,0,1,1
628,CHEMBL240030,1.3,nM,8.89,Nc1nc2c(cnn2CCN2CCN(c3ccc(O)cc3)CC2)c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE8F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FDF0>,445.19747097600003,0.2727272727272727,11,3,6,11,33,5,126.77,0.4165113538280967,1.8439999999999999,2.7568613467462573,0,1,1,1,4,5,0,1,1
629,CHEMBL238419,11300.0,nM,4.95,COc1ccccc1CN1CCCn2c1nc1c2c(=O)n(C)c(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FE60>,355.164439532,0.3888888888888889,8,0,4,8,26,3,74.28999999999999,0.6964351912505687,0.8525999999999998,2.431194926766084,0,1,1,1,2,3,0,0,0
630,CHEMBL399529,2.9,nM,8.54,Nc1cc(-n2cccn2)nc(-c2ccco2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABE9D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FED0>,227.080709908,0.0,6,2,3,6,17,2,82.76,0.7169178556521449,1.5045,2.5581868895328643,0,0,0,0,3,3,0,0,0
631,CHEMBL252345,1.6,nM,8.8,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEA40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB0FF40>,354.144038436,0.29411764705882354,9,1,4,9,26,5,98.31,0.7347540993659158,1.1929999999999992,2.524467851102022,0,1,1,0,3,3,0,1,1
632,CHEMBL251975,2.7,nM,8.57,CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEAB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10040>,367.175672912,0.3333333333333333,9,1,4,9,27,5,92.32,0.7219884227609801,1.1081999999999994,2.525694997865285,0,1,1,0,3,3,0,1,1
633,CHEMBL399577,5.2,nM,8.28,CN(C)CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEB20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB100B0>,312.133473752,0.2,8,1,3,8,23,5,89.08,0.7662457835514328,1.4223999999999992,2.5764705422046035,0,0,0,0,3,3,0,0,0
634,CHEMBL252171,2.0,nM,8.7,Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3ccco3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEB90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10120>,395.20697304000004,0.4,9,1,4,9,29,5,92.32000000000001,0.7031781761850968,1.7250399999999997,2.5381646434860077,0,1,1,0,3,3,0,1,1
635,CHEMBL398272,0.9,nM,9.05,CN1CCN(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccco3)n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEC00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10190>,384.13684488,0.3333333333333333,8,1,4,9,27,5,87.39,0.7201858778678331,2.0459999999999994,2.560324403902287,0,1,1,0,3,3,0,1,1
636,CHEMBL252198,4590.0,nM,5.34,OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCOC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEC70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10200>,371.099646356,0.6428571428571429,10,4,4,11,25,4,134.78,0.5138778002843414,-0.7080000000000006,3.9683651018215995,0,2,2,0,2,2,0,2,2
637,CHEMBL392149,6390.0,nM,5.19,OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCOC4)ncnc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABECE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10270>,337.13861870799997,0.6428571428571429,10,4,4,10,24,4,134.78,0.533172991253914,-1.3613999999999993,3.871008782782087,0,2,2,0,2,2,0,2,2
638,CHEMBL254064,10400.0,nM,4.98,CNC(=O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@](C)(O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABED50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB102E0>,440.15749558,0.6666666666666666,11,4,4,12,30,5,143.65,0.5037613837684297,1.199499999999999,4.0003577750056465,1,1,2,0,2,2,1,1,2
639,CHEMBL251873,3800.0,nM,5.42,CCn1c(=O)[nH]c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEDC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10350>,336.133473752,0.17647058823529413,8,2,4,8,25,4,101.35999999999999,0.5870647243625385,1.3445999999999996,2.5208589284843352,0,0,0,1,3,4,0,0,0
640,CHEMBL253252,100.0,nM,7.0,O=c1[nH]c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2c(=O)n1CC1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEE30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB103C0>,380.139702004,0.2631578947368421,8,2,5,9,28,5,101.36000000000001,0.5518540828445315,1.8738,2.70990139081651,1,0,1,1,3,4,1,0,1
641,CHEMBL404131,1730.0,nM,5.76,CCCn1c(=O)[nH]c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEEA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10430>,368.139702004,0.2222222222222222,8,2,4,9,27,5,101.35999999999999,0.5614333104789049,1.8737999999999997,2.636990896902958,0,0,0,1,3,4,0,0,0
642,CHEMBL252069,2760.0,nM,5.56,O=c1[nH]c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2c(=O)n1CC1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEF10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB104A0>,362.149123816,0.2631578947368421,8,2,5,8,27,5,101.36000000000001,0.5644486362078257,1.7347,2.6046987429031105,1,0,1,1,3,4,1,0,1
643,CHEMBL251874,3400.0,nM,5.47,CCCCn1c(=O)[nH]c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEF80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10510>,364.16477388,0.2631578947368421,8,2,4,8,27,6,101.35999999999999,0.5470589813954255,2.1248,2.5282200446782586,0,0,0,1,3,4,0,0,0
644,CHEMBL401321,0.6,nM,9.22,CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABEFF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10580>,269.09127459200005,0.07692307692307693,7,1,3,7,20,3,85.84,0.7841506810813326,1.8806999999999996,2.4968173869033734,0,0,0,0,3,3,0,0,0
645,CHEMBL255647,16.0,nM,7.8,Cc1ccc(-c2nc(NC(=O)CCc3ccccc3F)cc(-c3nccs3)n2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB105F0>,408.105625004,0.14285714285714285,6,1,4,8,29,6,80.91000000000001,0.49180144587117725,4.8789200000000035,2.549339097345401,0,0,0,1,3,4,0,0,0
646,CHEMBL404739,7.5,nM,8.12,Cc1ccc(-c2nc(NC(=O)COc3ccccc3F)cc(-c3nccs3)n2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF0D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10660>,410.08488956,0.1,7,1,4,9,29,6,90.14,0.5089853949812837,4.325120000000003,2.5303319544882577,0,0,0,1,3,4,0,0,0
647,CHEMBL253528,0.7,nM,9.15,Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB106D0>,432.190988628,0.2608695652173913,9,1,4,9,32,6,107.96,0.4925112856696565,3.8769000000000027,2.7325186654728597,0,0,0,0,4,4,0,0,0
648,CHEMBL404864,3.7,nM,8.43,Cc1cc(C)nc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF1B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10740>,433.18623759600007,0.2727272727272727,10,1,4,10,32,6,120.85,0.4917389288881589,3.2719000000000023,2.7952048193190144,0,0,0,0,4,4,0,0,0
649,CHEMBL253317,0.3,nM,9.52,COc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)ccc1CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB107B0>,490.23285344000004,0.3076923076923077,10,1,4,10,36,9,107.53999999999999,0.3760141200606191,3.935260000000003,2.717347665441979,0,0,0,1,3,4,0,0,0
650,CHEMBL429125,0.2,nM,9.7,COc1cc(CN(C)C)ccc1OCC(=O)Nc1cc(-n2nc(C)cc2C)nc(-c2ccc(C)o2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10820>,490.23285344000004,0.3076923076923077,10,1,4,10,36,9,107.54,0.3760141200606191,3.935260000000002,2.6719199426697013,0,0,0,1,3,4,0,0,0
651,CHEMBL404863,0.3,nM,9.52,Cc1cc(C)n(-c2cc(NC(=O)COc3ccc(CN(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10890>,460.222288756,0.28,9,1,4,9,34,8,98.31,0.4253954737197602,3.9266600000000027,2.591620996269171,0,0,0,1,3,4,0,0,0
652,CHEMBL256755,1.2,nM,8.92,Cc1cc(C)n(-c2cc(NC(=O)COc3ccccc3CCN3CCOCC3)nc(-c3ccc(C)o3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10900>,516.248503504,0.35714285714285715,10,1,5,10,38,9,107.54,0.3585667891792148,3.739760000000003,2.736598204649061,0,1,1,1,3,4,0,1,1
653,CHEMBL402781,5.7,nM,8.24,COc1cccc(CN(C)C)c1OCC(=O)Nc1cc(-n2nc(C)cc2C)nc(-c2ccc(C)o2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF3E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10970>,490.23285344000004,0.3076923076923077,10,1,4,10,36,9,107.54,0.3760141200606191,3.935260000000002,2.7427039487626175,0,0,0,1,3,4,0,0,0
654,CHEMBL429850,0.9,nM,9.05,COc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB109E0>,490.23285344000004,0.3076923076923077,10,1,4,10,36,9,107.53999999999999,0.3760141200606191,3.935260000000003,2.712279424771758,0,0,0,1,3,4,0,0,0
655,CHEMBL256548,1.0,nM,9.0,Cc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF4C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10A50>,474.23793882,0.3076923076923077,9,1,4,9,35,8,98.30999999999999,0.4079032166857281,4.2350800000000035,2.703544361062484,0,0,0,1,3,4,0,0,0
656,CHEMBL256547,1.0,nM,9.0,Cc1cc(C)n(-c2cc(NC(=O)COc3ccccc3CN(C)C)nc(-c3ccc(C)o3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10AC0>,460.22228875600007,0.28,9,1,4,9,34,8,98.31,0.4253954737197601,3.9266600000000027,2.6387469578076317,0,0,0,1,3,4,0,0,0
657,CHEMBL256546,2.3,nM,8.64,Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CCN4CCOCC4)c3)nc(-c3ccc(C)o3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF5A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10B30>,516.248503504,0.35714285714285715,10,1,5,10,38,9,107.54,0.3585667891792148,3.739760000000003,2.7201653375161943,0,1,1,1,3,4,0,1,1
658,CHEMBL403846,0.5,nM,9.3,Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CCN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10BA0>,474.23793882000007,0.3076923076923077,9,1,4,9,35,9,98.31,0.39190279071188905,3.969160000000003,2.6589266502019147,0,0,0,1,3,4,0,0,0
659,CHEMBL256327,1.4,nM,8.85,Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN4CCOCC4)c3)nc(-c3ccc(C)o3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10C10>,520.2234316280001,0.3333333333333333,10,1,5,11,38,8,107.54,0.37355818933417423,3.8363600000000027,2.8001777452919043,0,1,1,1,3,4,0,1,1
660,CHEMBL256332,0.5,nM,9.3,Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN4CCCC4)c3)nc(-c3ccc(C)o3)n2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EABF6F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB10C80>,504.2285170080001,0.3333333333333333,9,1,5,10,37,8,98.31,0.3744678525756682,4.599960000000004,2.742866901078333,0,1,1,1,3,4,0,1,1
