,pKi,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
187,7.3,0.2916666666666667,9,1,5,10,34,7,103.14,0.3486306392387245,4.372600000000004,2.999076413596688,0,0,0,1,4,5,0,0,0
188,8.68,0.2857142857142857,8,2,4,9,23,4,100.06,0.5735242205468994,2.3553,3.132655856889917,0,0,0,0,4,4,0,0,0
189,6.3,0.2692307692307692,10,2,4,10,36,9,134.79999999999998,0.3728394150172529,3.262480000000002,2.515563896793619,0,0,0,2,2,4,0,0,0
190,8.51,0.15,11,2,5,12,32,5,124.4,0.3889552777508457,3.645500000000001,2.924036826007976,0,0,0,1,4,5,0,0,0
191,8.0,0.2307692307692307,9,3,4,9,22,3,112.09,0.5855928731484142,1.2849999999999997,3.0718772033406028,0,0,0,0,4,4,0,0,0
192,7.82,0.1904761904761904,10,1,5,11,32,6,112.37,0.3934670577912831,3.1827000000000014,2.9192072273457708,0,0,0,1,4,5,0,0,0
193,7.8,0.1904761904761904,12,3,5,13,34,6,136.43,0.3316613892984528,3.777200000000002,2.9832508039614787,0,0,0,1,4,5,0,0,0
194,6.81,0.375,10,2,5,10,26,2,106.54,0.5584225518277642,0.6049999999999995,2.986549489463661,0,1,1,0,4,4,0,1,1
195,8.39,0.1904761904761904,11,1,6,12,33,5,121.6,0.3920925955569642,2.902800000000001,3.080783833859658,0,1,1,1,4,5,0,0,0
196,7.66,0.2,8,2,5,9,29,6,100.06,0.4302102015998716,3.6709000000000014,2.9214723423357043,0,0,0,1,4,5,0,0,0
197,7.68,0.1904761904761904,12,3,5,12,33,6,136.43,0.3604292367532326,3.3554000000000013,2.908467280215934,0,0,0,1,4,5,0,0,0
198,8.92,0.1666666666666666,8,2,4,9,21,2,100.06,0.5608098206659411,1.5751,3.1401366973552465,0,0,0,0,4,4,0,0,0
199,7.21,0.2272727272727272,12,2,6,12,34,6,133.63,0.3920801512742114,2.6127,3.0635251483670727,0,1,1,1,4,5,0,0,0
200,6.87,0.375,10,2,5,12,28,2,106.54,0.5135170637427193,1.4485999999999994,3.146784767439886,0,1,1,0,4,4,0,1,1
201,8.0,0.2307692307692307,9,3,4,10,23,3,112.09,0.5860472088194354,1.7067999999999994,3.1577198210507573,0,0,0,0,4,4,0,0,0
202,6.02,0.35,6,3,4,6,26,3,82.69999999999999,0.6772828053251974,3.3223400000000014,3.0489116373060963,0,1,1,1,2,3,0,1,1
203,6.67,0.3157894736842105,7,3,4,7,26,5,85.94,0.6602820241664713,2.67884,2.6575501048482764,0,1,1,1,2,3,0,1,1
204,5.95,0.4,5,3,3,5,25,6,73.83,0.6346846847961247,4.012240000000002,3.15934507632677,0,2,2,1,0,1,0,0,0
205,6.09,0.15,5,2,4,5,25,4,66.49000000000001,0.5872641220382655,4.248840000000002,2.360511720897403,0,0,0,1,3,4,0,0,0
206,6.12,0.4,5,3,4,5,25,3,73.83,0.6767525321236998,3.9571400000000025,2.5154800823304875,1,0,1,1,2,3,1,0,1
207,7.7,0.125,4,1,3,5,21,4,50.8,0.782530235712116,3.8336000000000015,2.1274514388432664,0,0,0,2,1,3,0,0,0
208,5.92,0.0454545454545454,6,1,5,6,28,3,72.41999999999999,0.5292843334231018,3.4651000000000023,2.2427814658634126,0,0,0,3,2,5,0,0,0
209,6.96,0.08,10,2,6,11,36,6,115.17,0.3228395093659135,5.274100000000003,2.7711688656316618,0,0,0,2,4,6,0,0,0
210,7.05,0.1764705882352941,5,1,3,7,24,5,60.03,0.7296955595949595,4.386500000000003,2.2591135732207874,0,0,0,2,1,3,0,0,0
211,9.74,0.1578947368421052,8,2,5,8,27,5,100.06,0.5177419174354061,2.9490000000000007,2.6804388464534057,0,0,0,1,4,5,0,0,0
212,7.0,0.1,4,1,4,4,24,4,50.8,0.6130944400018212,4.224300000000003,2.0424666068069204,0,0,0,3,1,4,0,0,0
213,5.99,0.0,5,1,4,6,19,1,63.31,0.5762457296164033,2.7116000000000007,2.570431635832209,0,0,0,1,3,4,0,0,0
214,6.62,0.0,6,1,4,6,19,1,76.45,0.5618538186197598,2.243099999999999,2.6007918006673734,0,0,0,1,3,4,0,0,0
215,7.22,0.0769230769230769,5,1,3,7,20,3,67.35,0.8068470380795372,3.159300000000001,2.529489535444487,0,0,0,1,2,3,0,0,0
216,7.7,0.2222222222222222,4,1,3,4,22,4,50.8,0.7978720050260097,3.687940000000002,2.174092587955988,0,0,0,2,1,3,0,0,0
217,5.3,0.0,5,1,4,6,19,1,63.31,0.5762457296164033,2.7116,2.695563778689351,0,0,0,1,3,4,0,0,0
218,6.91,0.1153846153846153,11,2,6,11,37,7,124.4,0.3315175015235225,4.629300000000002,2.735244086468674,0,0,0,2,4,6,0,0,0
219,7.7,0.125,4,1,3,6,22,4,50.8,0.8037261362119914,3.3493000000000013,2.200050829714229,0,0,0,2,1,3,0,0,0
220,6.16,0.5,4,1,3,4,20,4,50.8,0.9239164638342392,3.603100000000002,2.1629212712714896,1,0,1,1,1,2,1,0,1
221,5.89,0.0,6,2,4,6,21,1,83.54,0.5581259676362317,2.3557,2.425611337960543,0,0,0,2,2,4,0,0,0
222,7.4,0.125,4,1,3,6,22,4,50.8,0.7703491825711538,4.377900000000003,2.1030156648790648,0,0,0,2,1,3,0,0,0
223,5.54,0.0,5,1,4,5,20,1,63.31,0.5724956962996417,2.6501,2.284427138285832,0,0,0,2,2,4,0,0,0
224,8.72,0.1666666666666666,8,2,4,8,20,2,100.06,0.5889841821843469,1.3360999999999996,2.8814014717840117,0,0,0,0,4,4,0,0,0
225,8.59,0.2307692307692307,8,2,4,8,21,3,100.06,0.6141967298663099,1.7261999999999995,2.8880365586415007,0,0,0,0,4,4,0,0,0
226,8.0,0.125,4,1,3,5,21,4,50.8,0.782530235712116,3.8336000000000032,2.094320543509092,0,0,0,2,1,3,0,0,0
227,7.16,0.125,4,1,3,6,22,4,50.8,0.8037261362119914,3.3493000000000013,2.1298596209230194,0,0,0,2,1,3,0,0,0
228,6.0,0.1764705882352941,4,1,3,6,23,5,50.8,0.7346910030247007,4.572300000000003,2.127987325421387,0,0,0,2,1,3,0,0,0
229,6.16,0.0,4,2,3,4,18,2,61.8,0.720011401870417,2.8443000000000005,1.989881318589884,0,0,0,2,1,3,0,0,0
230,6.16,0.0666666666666666,4,1,3,6,21,3,50.8,0.7752669920474393,4.454100000000002,2.0384536204321684,0,0,0,2,1,3,0,0,0
231,5.91,0.05,6,0,5,6,26,3,65.33,0.5042518794697599,3.352500000000002,2.3442322866664598,0,0,0,2,3,5,0,0,0
232,6.0,0.3333333333333333,6,1,5,6,27,4,63.27000000000001,0.7695057831487778,3.505700000000002,2.2903464746585342,0,2,2,2,1,3,0,1,1
233,7.0,0.125,5,1,4,7,23,3,60.03,0.7742739258981629,4.098000000000002,2.395248843008277,0,1,1,2,1,3,0,0,0
234,5.2,0.0714285714285714,6,0,4,6,20,1,65.33,0.5270275416426531,1.8412,2.512559031465708,0,0,0,1,3,4,0,0,0
235,8.82,0.1578947368421052,9,3,5,9,28,5,120.29,0.4843057888942721,2.6546000000000003,2.666296475244277,0,0,0,1,4,5,0,0,0
236,8.48,0.2,10,2,6,10,30,5,118.52,0.4757408650657047,2.6777000000000006,2.7720128399983466,0,1,1,1,4,5,0,0,0
237,8.57,0.238095238095238,10,2,5,10,31,7,118.52,0.4276526590299428,2.9662000000000006,2.654499088217781,0,0,0,1,4,5,0,0,0
238,7.1,0.0,7,3,4,7,22,1,98.44,0.5512709588831295,1.3211999999999997,2.358894785758185,0,0,0,2,2,4,0,0,0
239,4.89,0.1176470588235294,7,2,4,7,24,3,87.44,0.6235083745417781,2.0142999999999995,2.2847786233880107,0,0,0,2,2,4,0,0,0
240,5.17,0.0,7,2,4,7,22,1,92.39,0.5482290416326435,1.0322999999999998,2.3808398407032403,0,0,0,2,2,4,0,0,0
241,5.43,0.0588235294117647,5,2,4,5,22,2,65.96000000000001,0.6155502461654344,3.164500000000001,2.1147514821867563,0,0,0,2,2,4,0,0,0
242,6.48,0.2727272727272727,4,1,5,4,26,3,42.74,0.5537277891287709,5.236620000000004,2.321512006946177,1,0,1,2,2,4,1,0,1
243,7.0,0.0588235294117647,11,2,5,12,29,3,128.06,0.4666794582755991,2.7318,2.958060102244117,0,0,0,0,5,5,0,0,0
244,5.27,0.0434782608695652,4,1,5,4,27,4,42.74,0.4851789798670566,5.185800000000004,2.0776951926072518,0,0,0,3,2,5,0,0,0
245,6.94,0.2272727272727272,10,2,5,11,33,6,115.17,0.3618816682660141,5.077500000000004,2.878833596005407,0,0,0,1,4,5,0,0,0
246,9.11,0.3333333333333333,8,2,4,8,23,4,100.06,0.6207235940598532,2.3623000000000003,2.9124390736731343,0,0,0,0,4,4,0,0,0
247,5.43,0.0588235294117647,4,2,4,4,21,1,56.73,0.5779787676875374,3.4643200000000016,2.186240846157263,0,0,0,2,2,4,0,0,0
248,6.28,0.0555555555555555,11,3,5,11,29,4,135.26000000000002,0.4291922274713499,2.9132000000000007,2.856147817448827,0,0,0,1,4,5,0,0,0
249,7.3,0.0,4,2,4,5,21,1,56.73,0.5809463131048795,3.295000000000001,2.2190448814662176,0,0,0,2,2,4,0,0,0
250,5.24,0.2727272727272727,4,1,5,5,27,3,42.74,0.5276191864779604,5.457400000000003,2.350945384914944,1,0,1,2,2,4,1,0,1
251,5.3,0.0833333333333333,4,1,5,4,28,5,42.74,0.4643582319203876,5.228300000000004,2.1189712809263987,0,0,0,3,2,5,0,0,0
252,5.62,0.0555555555555555,5,1,4,5,23,2,59.81,0.6159459078970406,3.5321000000000016,2.170573297658104,0,0,0,2,2,4,0,0,0
253,6.26,0.2272727272727272,11,2,5,11,33,4,124.4,0.4249763657292188,4.141600000000002,2.8907739422884635,0,0,0,1,4,5,0,0,0
254,5.8,0.0588235294117647,4,2,4,4,21,1,56.73,0.5779787676875374,3.4643200000000016,2.19380629382435,0,0,0,2,2,4,0,0,0
255,5.92,0.2727272727272727,4,1,5,4,26,3,42.74,0.5537277891287709,5.236620000000004,2.315518600352773,1,0,1,2,2,4,1,0,1
256,6.61,0.0,10,3,5,11,28,3,126.03,0.4292033443437631,3.5580000000000016,2.9273842801223253,0,0,0,1,4,5,0,0,0
257,8.8,0.2857142857142857,8,2,4,8,22,4,100.06,0.6189418688798594,2.1163,2.8508065302636805,0,0,0,0,4,4,0,0,0
258,7.35,0.2857142857142857,8,2,4,8,22,1,100.06,0.576996389299636,2.0711999999999997,3.053032538328196,0,0,0,0,4,4,0,0,0
259,5.24,0.0,4,2,4,5,21,1,56.73,0.5805979239005877,3.809300000000001,2.190564931907579,0,0,0,2,2,4,0,0,0
260,4.94,0.3043478260869565,4,1,5,4,27,3,42.74,0.5174050704865271,5.626720000000004,2.3259323079918666,1,0,1,2,2,4,1,0,1
261,7.7,0.0,8,3,4,8,18,1,110.92,0.5105151994211313,0.8427999999999995,3.168659257631973,0,0,0,0,4,4,0,0,0
262,6.1,0.1904761904761904,10,2,5,11,32,3,115.17,0.408150283789047,4.786400000000003,2.948077549665591,0,0,0,1,4,5,0,0,0
263,5.38,0.2727272727272727,4,1,5,5,27,3,42.74,0.4784755122423225,5.971700000000004,2.329229423376482,1,0,1,2,2,4,1,0,1
264,6.48,0.0,4,2,4,4,20,1,56.73,0.5716450398238557,3.1559000000000017,2.073101975313211,0,0,0,2,2,4,0,0,0
265,5.66,0.238095238095238,4,1,5,5,26,3,42.74,0.5632298170355214,5.067300000000003,2.3415062127403843,1,0,1,2,2,4,1,0,1
266,7.19,0.2608695652173913,11,2,5,11,34,7,124.4,0.3679746630213079,4.432700000000002,2.828442944856297,0,0,0,1,4,5,0,0,0
267,5.07,0.0,4,1,4,4,20,1,50.68,0.5724966512173858,2.867000000000001,2.074263644152845,0,0,0,2,2,4,0,0,0
268,5.42,0.2727272727272727,4,1,5,4,26,3,42.74,0.5478837096785061,5.318300000000004,2.2307845190494597,1,0,1,2,2,4,1,0,1
269,7.22,0.0588235294117647,11,2,5,11,28,3,128.06,0.4950120373523277,2.31,2.8791608279647267,0,0,0,0,5,5,0,0,0
270,6.05,0.0909090909090909,8,2,6,8,30,4,100.06,0.4883373240501025,3.712100000000001,2.751410074224795,0,0,0,2,4,6,0,0,0
271,8.55,0.0909090909090909,8,2,4,8,19,1,100.06,0.5409301207455884,0.8531999999999997,2.907232719748293,0,0,0,0,4,4,0,0,0
272,4.95,0.0,4,2,4,5,21,1,56.73,0.5805979239005877,3.809300000000001,2.1405984754132543,0,0,0,2,2,4,0,0,0
273,6.07,0.238095238095238,4,1,5,4,25,3,42.74,0.5797704336617039,4.928200000000004,2.2185533900227963,1,0,1,2,2,4,1,0,1
274,10.32,0.2,9,2,5,9,29,6,109.29,0.4753295156384218,2.9576,2.5864866409782383,0,0,0,1,4,5,0,0,0
275,7.27,0.1875,6,0,3,7,23,2,61.82,0.7198993485341324,1.7944999999999995,2.495319992754053,0,0,0,1,2,3,0,0,0
276,9.0,0.4090909090909091,8,0,3,8,30,8,80.28,0.5693935223660812,2.904300000000001,2.575116108734484,0,0,0,1,2,3,0,0,0
277,6.67,0.1111111111111111,7,3,3,8,26,5,124.39999999999998,0.6680846334488055,3.098160000000001,2.6634174312516024,0,0,0,1,2,3,0,0,0
278,7.55,0.0588235294117647,6,3,3,7,24,4,115.17,0.7093305642641774,3.0895600000000014,2.648691666866272,0,0,0,1,2,3,0,0,0
279,6.98,0.1111111111111111,7,3,3,8,26,5,124.39999999999998,0.6680846334488055,3.098160000000001,2.7153255393597107,0,0,0,1,2,3,0,0,0
280,7.68,0.0588235294117647,7,4,3,8,25,4,135.39999999999998,0.6166977944683627,2.795160000000001,2.8230748548115283,0,0,0,1,2,3,0,0,0
281,7.55,0.0588235294117647,7,4,3,8,25,4,135.39999999999998,0.6166977944683627,2.79516,2.768168029242732,0,0,0,1,2,3,0,0,0
282,6.23,0.1666666666666666,6,0,4,6,24,3,61.3,0.5789105765730963,1.8791,2.2085023692074106,0,0,0,1,3,4,0,0,0
283,6.92,0.2105263157894736,6,0,4,6,25,4,61.3,0.5750869237763366,2.2692,2.226447390022797,0,0,0,1,3,4,0,0,0
284,6.42,0.3478260869565217,6,0,4,6,29,4,61.3,0.5352045510190372,3.5667000000000018,2.513764066820372,0,0,0,1,3,4,0,0,0
285,4.59,0.0869565217391304,6,0,5,6,29,4,61.3,0.4801880201868272,2.907500000000001,2.1498489939194165,0,0,0,2,3,5,0,0,0
286,6.62,0.25,6,0,5,6,26,4,61.3,0.5694483559105927,2.2692000000000005,2.3210313356175067,1,0,1,1,3,4,1,0,1
287,5.23,0.3333333333333333,11,5,5,11,32,6,157.36,0.3288765013779373,0.1261999999999995,3.700471046058517,0,1,1,1,3,4,0,1,1
288,5.8,0.3,11,5,5,11,31,5,157.36,0.3448006967850088,-0.0682000000000003,3.649988705284594,0,1,1,1,3,4,0,1,1
289,5.78,0.3636363636363636,11,5,5,11,33,7,157.36,0.3142289288433418,0.5162999999999993,3.7167933590941455,0,1,1,1,3,4,0,1,1
290,6.25,0.3,12,5,5,12,32,5,166.58999999999995,0.3291169137080519,-0.1187000000000007,3.725203895483341,0,1,1,1,3,4,0,1,1
291,5.0,0.5,11,5,4,11,27,4,157.36,0.4699890105687322,-0.5356000000000005,3.8692431986109694,0,1,1,0,3,3,0,1,1
292,6.06,0.6,11,5,5,11,31,5,157.36,0.4521359280073746,0.4637999999999996,3.8613479101246977,1,1,2,0,3,3,1,1,2
293,5.89,0.4375,13,5,4,13,29,5,183.66,0.3577676219676681,-1.617599999999999,3.825274671114689,0,1,1,0,3,3,0,1,1
294,6.31,0.3,11,5,5,11,31,4,157.36,0.3592754469963817,0.1811199999999995,3.732274583731989,0,1,1,1,3,4,0,1,1
295,5.95,0.2631578947368421,11,5,5,12,31,4,157.36,0.3526508510148433,0.5260999999999991,3.7433751082075135,0,1,1,1,3,4,0,1,1
296,5.46,0.6190476190476191,11,5,5,11,32,6,157.36,0.4333731961750021,0.8538999999999994,3.862800644720725,1,1,2,0,3,3,1,1,2
297,5.62,0.4166666666666667,11,5,5,11,35,5,157.36,0.3303201998990421,1.2292999999999996,3.801819312121146,0,1,1,1,3,4,0,1,1
298,6.12,0.6875,9,4,4,9,25,4,125.55,0.6159788777392491,0.1823999999999997,3.558290472949592,1,1,2,0,2,2,1,1,2
299,6.36,0.4375,13,5,4,13,29,4,177.67000000000002,0.3766347701705897,-2.0924999999999976,3.898910119832636,0,1,1,0,3,3,0,1,1
300,5.17,0.6363636363636364,11,5,5,11,33,7,157.36,0.4095606384986138,1.243999999999999,3.887493116179165,1,1,2,0,3,3,1,1,2
301,7.15,0.4090909090909091,8,0,3,8,30,8,80.28,0.5683392023070598,2.904300000000001,2.575116108734484,0,0,0,1,2,3,0,0,0
302,7.51,0.2941176470588235,6,1,4,9,26,4,71.75999999999999,0.596412322398863,4.029000000000003,2.7969430029771747,0,0,0,1,3,4,0,0,0
303,9.89,0.2,9,4,5,9,29,6,126.08,0.4572270070307631,2.4077,2.6893651930144387,0,0,0,1,4,5,0,0,0
304,9.37,0.2272727272727272,11,2,5,11,33,8,135.59,0.3558040404872079,2.5008,2.693831430013504,0,0,0,1,4,5,0,0,0
305,6.24,0.3333333333333333,7,1,4,7,25,6,80.99,0.5834009377787883,3.408900000000002,2.6773193078310165,0,0,0,1,3,4,0,0,0
306,8.88,0.1111111111111111,11,4,5,12,30,5,160.21999999999994,0.4254451991187514,1.2063000000000004,2.711575463865204,0,0,0,1,4,5,0,0,0
307,7.3,0.15,13,4,5,14,34,8,183.52999999999997,0.2872701499043182,0.9218000000000002,2.8175918775142144,0,0,0,1,4,5,0,0,0
308,8.4,0.2272727272727272,10,2,5,10,32,7,126.36,0.3895488155980916,3.125700000000001,2.64207390120487,0,0,0,1,4,5,0,0,0
309,6.05,0.2941176470588235,7,1,4,7,24,5,80.99,0.6106315755247879,3.0188000000000006,2.659656100693315,0,0,0,1,3,4,0,0,0
310,8.92,0.1578947368421052,8,2,5,8,27,5,100.06,0.5177419174354062,2.9490000000000007,2.549142692607253,0,0,0,1,4,5,0,0,0
311,9.72,0.2727272727272727,12,4,6,12,34,7,158.98,0.3219168569902846,1.4010999999999998,3.266571302213228,0,1,1,1,4,5,0,0,0
312,8.33,0.15,10,3,5,10,30,6,137.36,0.4412744775605038,2.6472000000000007,2.6334342449397834,0,0,0,1,4,5,0,0,0
313,7.31,0.3684210526315789,7,1,4,7,26,7,80.99,0.5481686594025618,3.799000000000002,2.698207222257184,0,0,0,1,3,4,0,0,0
314,8.32,0.15,10,3,5,10,30,5,129.16,0.4619397083885505,2.5173,2.624814616292568,0,0,0,1,4,5,0,0,0
315,7.07,0.15,9,2,5,9,29,5,123.85,0.4938789409578784,2.8206800000000003,2.7204913468605927,0,0,0,1,4,5,0,0,0
316,7.23,0.1904761904761904,12,3,6,12,33,6,155.82000000000002,0.3951539782989809,2.1309,3.4938936355482486,0,1,1,1,4,5,0,0,0
317,7.31,0.3333333333333333,7,1,4,7,25,5,75.0,0.6064847171284434,3.076200000000001,2.790320466945873,0,0,0,1,3,4,0,0,0
318,8.26,0.2608695652173913,12,2,6,12,35,7,144.82,0.3486370724590278,2.609400000000001,3.543295866740361,0,1,1,1,4,5,0,0,0
319,5.64,0.4,9,4,5,11,31,5,125.19,0.4253259015694708,1.7739999999999987,4.169915249226436,2,0,2,1,2,3,2,0,2
320,5.29,0.4,9,4,5,11,31,5,125.19,0.4346316610644194,1.2596999999999992,4.174424002542084,2,0,2,1,2,3,2,0,2
321,5.89,0.4,9,4,5,12,32,5,125.19,0.3989736217787694,2.4274,4.250258633592649,2,0,2,1,2,3,2,0,2
322,5.92,0.4285714285714285,10,4,5,12,33,6,134.42000000000002,0.3821470827053152,1.782599999999999,4.2112845827186165,2,0,2,1,2,3,2,0,2
323,6.07,0.3333333333333333,10,4,6,12,39,8,134.42000000000002,0.237598877215157,3.353000000000001,4.1639532204035055,2,0,2,2,2,4,2,0,2
324,5.32,0.4545454545454545,9,4,6,10,32,5,125.19,0.4300842892702406,1.4764999999999997,4.481258951772777,3,0,3,1,2,3,3,0,3
325,5.8,0.3333333333333333,9,4,6,10,37,7,125.19,0.2771406218472205,2.752500000000001,4.159834379838849,2,0,2,2,2,4,2,0,2
326,5.42,0.4285714285714285,9,4,5,10,31,5,125.19,0.440262963037179,1.4290199999999993,4.166810209438637,2,0,2,1,2,3,2,0,2
327,5.43,0.4285714285714285,9,4,5,10,31,5,125.19,0.440262963037179,1.4290199999999993,4.158109413682668,2,0,2,1,2,3,2,0,2
328,6.39,0.2692307692307692,10,1,5,11,37,9,120.83,0.2998864985134465,4.655700000000003,2.741201443894008,0,0,0,2,3,5,0,0,0
329,6.0,0.2962962962962963,10,1,5,10,37,9,120.83,0.3200566313572741,4.3107200000000025,2.738566755940452,0,0,0,2,3,5,0,0,0
330,9.0,0.4545454545454545,14,5,5,14,36,8,184.17,0.2644983065390385,0.4584999999999991,4.167320831713957,0,1,1,1,3,4,0,1,1
331,7.0,0.3888888888888889,11,2,5,15,33,4,119.43,0.4658582723546674,2.0894000000000004,3.0883189610308737,0,1,1,0,4,4,0,1,1
332,5.4,0.3636363636363636,12,4,5,12,34,7,152.6,0.3059430168673098,0.7308999999999999,3.790082779632127,0,1,1,1,3,4,0,1,1
333,5.48,0.391304347826087,12,4,5,12,35,8,152.6,0.2879483440639715,1.120999999999999,3.793209914946892,0,1,1,1,3,4,0,1,1
334,5.75,0.35,12,4,5,12,32,6,156.26,0.3258904663593585,0.1172999999999994,3.888229407262532,0,1,1,0,4,4,0,1,1
335,5.39,0.3157894736842105,12,4,5,12,31,5,156.26,0.3361088604483171,-0.2728000000000004,3.895907287825649,0,1,1,0,4,4,0,1,1
336,5.6,0.2857142857142857,13,4,6,13,34,5,169.4,0.2851298989187724,0.4733999999999992,3.953329355883564,0,1,1,1,4,5,0,1,1
337,5.77,0.3529411764705882,6,3,4,6,23,4,78.52000000000001,0.6831391592802654,3.7927000000000017,2.6323658599303563,1,2,3,1,0,1,1,0,1
338,5.38,0.3888888888888889,6,3,4,6,24,4,78.52000000000001,0.6279483187082698,4.182800000000002,2.622892419374635,1,2,3,1,0,1,1,0,1
339,4.34,0.4210526315789473,6,3,4,6,25,4,78.52000000000001,0.6501096171772593,4.572900000000002,2.616796466945873,1,2,3,1,0,1,1,0,1
340,5.11,0.3888888888888889,6,3,5,6,24,4,78.52,0.6829910018637787,3.697000000000002,4.196839529286729,2,0,2,1,2,3,2,0,2
341,4.8,0.3529411764705882,6,2,4,6,23,4,75.72,0.7654872322164932,3.841400000000002,2.725927732840054,1,2,3,1,0,1,1,0,1
342,4.85,0.3529411764705882,5,2,4,6,23,4,66.49000000000001,0.7037458991905529,4.200300000000001,2.7400086692949035,1,2,3,1,0,1,1,0,1
343,5.92,0.3888888888888889,6,2,4,6,24,4,67.66,0.763406622656341,3.8515000000000015,2.256748513632488,1,0,1,1,2,3,1,0,1
344,5.53,0.4210526315789473,6,2,4,6,25,4,67.66,0.6975133154091799,4.241600000000003,2.265017140542545,1,0,1,1,2,3,1,0,1
345,7.16,0.0,6,2,4,6,21,2,82.76,0.6087005691280818,2.6577,2.3498647122435834,0,0,0,1,3,4,0,0,0
346,7.46,0.0625,6,2,4,6,22,3,82.76,0.6272052395302161,2.716800000000001,2.265139451861314,0,0,0,1,3,4,0,0,0
347,6.57,0.1176470588235294,6,2,4,6,23,4,82.76,0.6265439860749149,2.911200000000001,2.312277103290576,0,0,0,1,3,4,0,0,0
348,8.17,0.1666666666666666,6,2,4,6,24,5,82.76,0.6100157439413245,3.301300000000002,2.3307064767960863,0,0,0,1,3,4,0,0,0
349,6.42,0.1176470588235294,6,2,4,6,23,3,82.76,0.6277699169449613,3.277800000000001,2.8923156337898632,0,0,0,1,3,4,0,0,0
350,7.66,0.1176470588235294,7,2,4,7,24,4,91.99,0.6211236343219564,2.7254,2.370042034759249,0,0,0,1,3,4,0,0,0
351,7.91,0.1176470588235294,7,2,4,7,24,4,91.99,0.6211236343219563,2.7254,2.353228847946061,0,0,0,1,3,4,0,0,0
352,8.11,0.1176470588235294,7,2,4,7,24,4,91.99,0.6211236343219564,2.7254,2.30452203475925,0,0,0,1,3,4,0,0,0
353,8.0,0.2105263157894736,6,2,4,6,25,4,82.76,0.6133082356149383,3.840200000000001,2.390824313099719,0,0,0,1,3,4,0,0,0
354,7.67,0.0625,6,2,4,7,23,3,82.76,0.6240928946701961,3.3702000000000014,2.3307877637889884,0,0,0,1,3,4,0,0,0
355,7.69,0.1176470588235294,6,2,4,9,26,3,82.76,0.6025328506156783,3.7356000000000016,2.4610053730395443,0,0,0,1,3,4,0,0,0
356,8.35,0.0625,6,2,4,8,24,3,82.76,0.6252862408189114,2.995000000000002,2.5365518675351684,0,0,0,1,3,4,0,0,0
357,7.58,0.0625,6,2,4,9,25,3,82.76,0.6167318336996218,3.134100000000001,2.6650512361766427,0,0,0,1,3,4,0,0,0
358,8.06,0.1176470588235294,6,2,4,10,27,3,82.76,0.5481666972399358,3.8747000000000016,2.63542818855867,0,0,0,1,3,4,0,0,0
359,8.55,0.1176470588235294,6,2,4,10,27,3,82.76,0.5481666972399358,3.8747000000000016,2.616506326210491,0,0,0,1,3,4,0,0,0
360,8.2,0.1176470588235294,8,2,5,9,26,3,101.22,0.5916116050703077,3.0989000000000004,2.6805406230669,0,1,1,1,3,4,0,0,0
361,8.15,0.0625,6,2,4,8,24,3,82.76,0.5965959347927979,4.023600000000001,2.5108481886054026,0,0,0,1,3,4,0,0,0
362,8.25,0.05,6,2,5,6,26,3,82.76,0.538473568134598,3.870000000000002,2.3676520668862384,0,0,0,2,3,5,0,0,0
363,8.85,0.05,6,2,5,6,26,3,82.76,0.538473568134598,3.870000000000002,2.361387131821303,0,0,0,2,3,5,0,0,0
364,8.51,0.0869565217391304,8,2,5,9,32,6,116.9,0.4234852119705855,3.6907000000000014,2.554542387557227,0,0,0,2,3,5,0,0,0
365,5.64,0.6428571428571429,9,4,4,10,24,3,125.55,0.5829912480361732,0.4031999999999989,3.7774107285457728,1,1,2,0,2,2,1,1,2
366,5.85,0.3529411764705882,9,4,4,10,27,5,125.55,0.5006063536460122,0.7032999999999998,3.4835769368727094,0,1,1,1,2,3,0,1,1
367,6.4,0.3888888888888889,10,4,4,11,29,6,134.78,0.4534425390104012,0.7118999999999989,3.5481946836225067,0,1,1,1,2,3,0,1,1
368,5.6,0.4210526315789473,9,4,5,9,28,5,125.55,0.4990829175966563,0.4057999999999995,3.8535962838277023,1,1,2,1,2,3,1,1,2
369,6.12,0.3888888888888889,9,4,4,9,27,5,125.55,0.5065035378679864,0.3583199999999998,3.480068645164418,0,1,1,1,2,3,0,1,1
370,5.64,0.375,10,4,4,10,26,5,138.44,0.4727344967328264,-0.5551000000000003,3.551525187775072,0,1,1,0,3,3,0,1,1
371,6.29,0.2916666666666667,9,4,5,9,33,7,125.55,0.3372494916865541,1.6817999999999995,3.5372802821710696,0,1,1,2,2,4,0,1,1
372,5.89,0.4,9,4,5,11,31,5,125.19,0.3886487791498515,1.8830999999999996,4.211869095380281,2,0,2,1,2,3,2,0,2
373,5.25,0.0,8,2,3,9,22,3,116.72,0.7663410957445757,2.35238,2.762354126417525,0,0,0,1,2,3,0,0,0
374,5.7,0.0,7,1,4,8,25,4,92.31,0.6092452909867677,3.401080000000001,2.708417764243171,0,0,0,1,3,4,0,0,0
