,molecule_chembl_id,Ki,units,pKi,smiles,molecular_weight,n_hba,n_hbd,logp,passed
1916,CHEMBL1221455,200.0,nM,6.7,Cc1noc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)n1,352.06301124400005,7,1,4.013820000000003,True
1917,CHEMBL1221456,110.0,nM,6.96,CC(=O)Nc1nc(-c2ccccc2)c(-c2nc(C)no2)s1,300.06809662399996,6,1,3.126920000000001,True
1918,CHEMBL1221457,12.0,nM,7.92,Cc1noc(-c2sc(NC(=O)C3CC3)nc2-c2ccccc2)n1,326.083746688,6,1,3.5170200000000014,True
1919,CHEMBL1221458,48.0,nM,7.32,Cc1noc(-c2sc(NC(=O)CC(C)C)nc2-c2ccccc2)n1,342.115046816,6,1,4.153120000000002,True
1920,CHEMBL1221459,190.0,nM,6.72,Cc1noc(-c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)n1,362.083746688,6,1,4.420820000000003,True
1921,CHEMBL1221504,57.0,nM,7.24,Cc1noc(-c2sc(NC(=O)Cc3ccccc3)nc2-c2ccccc2)n1,376.099396752,6,1,4.349720000000002,True
1922,CHEMBL1221505,94.0,nM,7.03,CCn1nnc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)n1,366.089894688,8,1,3.328800000000001,True
1923,CHEMBL1221506,77.0,nM,7.11,CCn1nnc(-c2sc(NC(=O)C3CC3)nc2-c2ccccc2)n1,340.11063013200004,7,1,2.8320000000000007,True
1924,CHEMBL1221507,220.0,nM,6.66,CCn1nnc(-c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)n1,376.11063013200004,7,1,3.735800000000002,True
1925,CHEMBL1221508,460.0,nM,6.34,CCn1nnc(-c2sc(NC(=O)Cc3ccccc3)nc2-c2ccccc2)n1,390.12628019600004,7,1,3.6647000000000016,True
1926,CHEMBL1222587,45.0,nM,7.35,CCn1nnc(-c2sc(NC(=O)Cc3ccc(OC)c(OC)c3)nc2-c2ccccc2)n1,450.147409564,9,1,3.6819000000000024,True
1927,CHEMBL1222245,290.0,nM,6.54,N#Cc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,295.041547528,5,1,3.5270800000000015,True
1928,CHEMBL1258076,43.9,nM,7.36,CCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,403.17567291200004,9,2,3.3477000000000006,True
1929,CHEMBL1258077,12.4,nM,7.91,Nc1nc2c(cnn2CCCc2ccc(OCCF)cc2)c2nc(-c3ccco3)nn12,421.16625110000007,9,2,3.2973000000000017,True
1930,CHEMBL1258191,11.7,nM,7.93,CCCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,417.19132297600004,9,2,3.737800000000002,True
1931,CHEMBL1258192,13.3,nM,7.88,CC(C)Oc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,417.19132297600004,9,2,3.736200000000002,True
1932,CHEMBL1258306,22.1,nM,7.66,CCC(C)Oc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,431.20697304000004,9,2,4.126300000000002,True
1933,CHEMBL1258307,9.0,nM,8.05,C=CCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,415.17567291200004,9,2,3.5138000000000016,True
1934,CHEMBL1258418,14.4,nM,7.84,C=CCCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,429.19132297600004,9,2,3.903900000000002,True
1935,CHEMBL1258419,308.0,nM,6.51,Nc1nc2c(cnn2CCCc2ccc(O/C=C/c3ccccc3)cc2)c2nc(-c3ccco3)nn12,477.1913229760001,9,2,4.998700000000005,True
1936,CHEMBL1258525,78.9,nM,7.1,Nc1nc2c(cnn2CCCc2ccc(OCCc3ccccc3)cc2)c2nc(-c3ccco3)nn12,479.2069730400001,9,2,4.570500000000004,True
1937,CHEMBL1258526,23.9,nM,7.62,Nc1nc2c(cnn2CCCc2ccc(OCCO)cc2)c2nc(-c3ccco3)nn12,419.17058753200007,10,3,2.3201,True
1938,CHEMBL1258642,45.7,nM,7.34,CS(=O)(=O)OCCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,497.1481378360001,12,2,2.3040000000000003,True
1939,CHEMBL1269898,46.0,nM,7.34,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,497.206304344,9,2,4.135380000000003,True
1940,CHEMBL1269899,6770.0,nM,5.17,COCCCn1c(N)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,368.18484062799996,7,3,2.5935999999999995,True
1941,CHEMBL1270005,210.0,nM,6.68,COCCCn1c(NC(=O)c2cccc(F)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,490.20163356399996,8,2,4.402800000000004,True
1942,CHEMBL1270006,439.0,nM,6.36,COCCCn1c(NC(=O)c2cccc(Cl)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,506.172083024,8,2,4.917100000000004,True
1943,CHEMBL1270221,2380.0,nM,5.62,COCCCn1c(NC(=O)c2cccc(OC)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,502.22162005999996,9,2,4.272300000000003,True
1944,CHEMBL1270222,4710.0,nM,5.33,COCCCn1c(NC(=O)c2ccccc2Cl)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,506.172083024,8,2,4.917100000000004,True
1945,CHEMBL1270315,1670.0,nM,5.78,COCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,497.206304344,9,2,4.135380000000003,True
1946,CHEMBL1270316,48.0,nM,7.32,CCCCNC(=O)c1ccc2c(c1)nc(NC(=O)c1cccc(C#N)c1)n2CCCOC,433.211389724,8,2,3.7266800000000027,True
1947,CHEMBL1270414,40.0,nM,7.4,CCCCNC(=O)c1cnc2c(c1)nc(NC(=O)c1cccc(C#N)c1)n2CCCOC,434.206638692,9,2,3.1216800000000013,True
1948,CHEMBL1270415,48.0,nM,7.32,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)ccc21,445.211389724,8,1,3.822880000000003,True
1949,CHEMBL1270508,9.6,nM,8.02,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,446.206638692,9,1,3.217880000000002,True
1950,CHEMBL1270509,2430.0,nM,5.61,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(N)=O)cnc21,378.144038436,9,3,1.6906800000000004,True
1951,CHEMBL1270609,123.0,nM,6.91,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N(C)C)cnc21,406.175338564,9,1,2.2935800000000004,True
1952,CHEMBL1270610,25.0,nM,7.6,CCN(C)C(=O)c1cnc2c(c1)nc(NC(=O)c1cccc(C#N)c1)n2CCCOC,420.190988628,9,1,2.6836800000000007,True
1953,CHEMBL1270708,16.0,nM,7.8,CCN(CC)C(=O)c1cnc2c(c1)nc(NC(=O)c1cccc(C#N)c1)n2CCCOC,434.206638692,9,1,3.073780000000001,True
1954,CHEMBL1270709,13.0,nM,7.89,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N(C)C(C)C)cnc21,434.206638692,9,1,3.072180000000002,True
1955,CHEMBL1270813,7.7,nM,8.11,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCC[C@H]3C)cnc21,460.222288756,9,1,3.6063800000000032,True
1956,CHEMBL1270814,11.0,nM,7.96,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCC[C@@H]3C)cnc21,460.222288756,9,1,3.6063800000000032,True
1957,CHEMBL1270916,147.0,nM,6.83,Cn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,388.16477388000004,8,1,2.7183800000000007,True
1958,CHEMBL1270917,904.0,nM,6.04,CCCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,444.22737413600004,8,1,4.371580000000003,True
1959,CHEMBL1271015,51.0,nM,7.29,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2CCCO)c1,432.190988628,9,2,2.5637800000000004,True
1960,CHEMBL1271016,179.0,nM,6.75,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2C2CCOCC2)c1,458.206638692,9,1,3.5328800000000022,True
1961,CHEMBL1271120,37.0,nM,7.43,CC(=O)NCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,459.20188766000007,10,2,2.3174799999999998,True
1962,CHEMBL1271432,325.0,nM,6.49,COc1cccc(-n2c(NC(=O)c3cccc(C#N)c3)nc3cc(C(=O)N4CCCCC4)cnc32)c1,480.190988628,9,1,4.179180000000002,True
1963,CHEMBL1271121,1220.0,nM,5.91,COc1ccc(Cn2c(NC(=O)c3cccc(C#N)c3)nc3cc(C(=O)N4CCCCC4)cnc32)cc1,494.206638692,9,1,4.238280000000004,True
1964,CHEMBL1271223,2590.0,nM,5.59,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2ccc(F)cc2)c1,482.18665219600007,8,1,4.368780000000004,True
1965,CHEMBL1271224,233.0,nM,6.63,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2cccnc2)c1,465.1913229760001,9,1,3.6246800000000023,True
1966,CHEMBL1271325,35.0,nM,7.46,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2ccncc2)c1,465.1913229760001,9,1,3.6246800000000023,True
1967,CHEMBL1271326,92.0,nM,7.04,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCOCC3)cnc21,448.185903248,10,1,2.0641800000000003,True
1968,CHEMBL1271433,3300.0,nM,5.48,CCOCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCOCC3)cnc21,448.185903248,10,1,2.0641800000000003,True
1969,CHEMBL1271434,1100.0,nM,5.96,CCOCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCOCC3)cnc21,462.201553312,10,1,2.4542800000000007,True
1970,CHEMBL1269901,3.1,nM,8.51,CCN(CC)C(=O)c1ccc2nc(NC(=O)c3cccc(C#N)c3)n(CCCOC)c2c1,433.211389724,8,1,3.6787800000000024,True
1971,CHEMBL1270007,17.0,nM,7.77,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2ccc(C(=O)N3CCCCC3)cc21,445.211389724,8,1,3.822880000000003,True
1972,CHEMBL1270008,12.0,nM,7.92,CCN(C)C(=O)c1ccc2nc(NC(=O)c3cccc(C#N)c3)n(CCCOC)c2n1,420.190988628,9,1,2.6836800000000007,True
1973,CHEMBL1270115,2.5,nM,8.6,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2ccc(C(=O)N(C)C(C)C)nc21,434.206638692,9,1,3.072180000000002,True
1974,CHEMBL1276853,3150.0,nM,5.5,Cc1nc2c(=O)n(Cc3ccccc3)nc(Cl)c2c2cc(-c3ccccc3)nn12,401.10433781200004,6,0,4.1163200000000035,True
1975,CHEMBL1278102,7365.0,nM,5.13,Cc1nn(Cc2ccccc2)c(=O)c2ncn3nc(-c4ccsc4)cc3c12,373.09973110000004,6,0,3.5244200000000028,True
1976,CHEMBL1277845,501.2,nM,6.3,Cc1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,444.16985926000007,7,0,4.524920000000004,True
1977,CHEMBL1277846,2490.0,nM,5.6,CCc1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,458.18550932400007,7,0,4.778900000000005,True
1978,CHEMBL1277925,772.5,nM,6.11,CCCc1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,472.20115938800006,7,0,5.169000000000006,True
1979,CHEMBL1277926,5190.0,nM,5.29,CC(C)c1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,472.20115938800006,7,0,5.339900000000005,True
1980,CHEMBL1278010,2115.0,nM,5.67,Cc1nc2c(=O)n(Cc3ccccc3)nc(-c3cccnc3)c2c2cc(-c3ccccc3)nn12,444.16985926000007,7,0,4.524920000000004,True
1981,CHEMBL1278104,572.1,nM,6.24,Cc1nc2c(=S)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,460.14701564000006,6,0,5.894210000000005,True
1982,CHEMBL1277025,67.9,nM,7.17,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2ccncc2)nn1Cc1ccccc1,430.15420919600007,7,0,4.216500000000003,True
1983,CHEMBL1277116,805.1,nM,6.09,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(-c2cccnc2)nn1Cc1ccccc1,430.15420919600007,7,0,4.216500000000003,True
1984,CHEMBL1277040,1760.0,nM,5.75,CNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,394.138953056,10,5,-0.8264999999999998,True
1985,CHEMBL1290436,3509.0,nM,5.46,O=C(COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)NCc1ccccc1,495.16166266000005,6,2,5.132000000000003,True
1986,CHEMBL1289676,1925.0,nM,5.72,O=C(COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)N[C@@H](CO)c1ccccc1,525.172227344,7,3,4.6654000000000035,True
1987,CHEMBL1290212,1080.0,nM,5.97,CC(C)CCc1c(-c2nccs2)c(=O)[nH]c2ccc(OCC(=O)NC(C)(C)c3ccccc3)cc12,489.208612852,6,2,5.670500000000005,True
1988,CHEMBL1650152,183.0,nM,6.74,CCC(=O)Nc1nc(-c2ccc(SC)cc2)cc(-c2ccc(SC)cc2)n1,395.11260429200007,4,1,5.602900000000004,True
1989,CHEMBL1650164,424.0,nM,6.37,CCC(=O)Nc1nc(-c2ccccc2F)cc(-c2ccccc2F)n1,339.11831854,4,1,4.437300000000002,True
1990,CHEMBL1650165,647.0,nM,6.19,CCCC(=O)Nc1nc(-c2ccccc2F)cc(-c2ccccc2F)n1,353.133968604,4,1,4.8274000000000035,True
1991,CHEMBL1650342,201.0,nM,6.7,CCCC(=O)Nc1nc(-c2cccs2)cc(-c2cccs2)n1,329.0656541000001,4,1,4.672200000000003,True
1992,CHEMBL1650347,1893.0,nM,5.72,CCC(=O)Nc1nc(-c2ccsc2)cc(-c2ccsc2)n1,315.0500040360001,4,1,4.282100000000002,True
1993,CHEMBL1650348,4568.0,nM,5.34,CCCC(=O)Nc1nc(-c2ccsc2)cc(-c2ccsc2)n1,329.0656541000001,4,1,4.672200000000003,True
1994,CHEMBL1650364,1334.0,nM,5.88,CC(=O)Nc1cc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1,325.102668476,4,1,4.047200000000002,True
1995,CHEMBL1650365,429.0,nM,6.37,CCC(=O)Nc1cc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1,339.11831854,4,1,4.437300000000002,True
1996,CHEMBL1650366,1829.0,nM,5.74,CCCC(=O)Nc1cc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1,353.133968604,4,1,4.8274000000000035,True
1997,CHEMBL1650370,73.8,nM,7.13,CC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,325.102668476,4,1,4.047200000000002,True
1998,CHEMBL1650371,103.0,nM,6.99,CCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,339.11831854,4,1,4.437300000000003,True
1999,CHEMBL1650372,142.0,nM,6.85,CCCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,353.133968604,4,1,4.8274000000000035,True
2000,CHEMBL1650379,3345.0,nM,5.48,CC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccc3c(c2)OCO3)n1,377.10117058000003,8,1,3.226400000000001,True
2001,CHEMBL1650380,2541.0,nM,5.59,CCC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccc3c(c2)OCO3)n1,391.11682064400003,8,1,3.616500000000002,True
2002,CHEMBL1650384,8.1,nM,8.09,CC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,269.080041212,6,1,2.955000000000001,True
2003,CHEMBL1650385,6.4,nM,8.19,CCC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,283.095691276,6,1,3.3451000000000013,True
2004,CHEMBL1650386,5.7,nM,8.24,CCCC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,297.11134134,6,1,3.7352000000000016,True
2005,CHEMBL1650387,24.6,nM,7.61,CC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,301.0343539720001,4,1,3.892000000000002,True
2006,CHEMBL1650388,114.0,nM,6.94,CCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,315.0500040360001,4,1,4.2821000000000025,True
2007,CHEMBL1650389,153.0,nM,6.82,CCCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,329.0656541000001,4,1,4.672200000000003,True
2008,CHEMBL1650390,74.0,nM,7.13,CC(=O)Nc1cc(-c2ccoc2)nc(-c2ccoc2)n1,269.080041212,6,1,2.955000000000001,True
2009,CHEMBL1650391,82.8,nM,7.08,CCC(=O)Nc1cc(-c2ccoc2)nc(-c2ccoc2)n1,283.095691276,6,1,3.3451000000000013,True
2010,CHEMBL1650392,544.0,nM,6.26,CCCC(=O)Nc1cc(-c2ccoc2)nc(-c2ccoc2)n1,297.1113413400001,6,1,3.7352000000000016,True
2011,CHEMBL1650393,39.8,nM,7.4,CC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,301.0343539720001,4,1,3.8920000000000012,True
2012,CHEMBL1650394,63.5,nM,7.2,CCC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,315.0500040360001,4,1,4.2821000000000025,True
2013,CHEMBL225460,196.0,nM,6.71,O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CCCC1,343.168462292,4,1,4.939300000000003,True
2014,CHEMBL1671919,890.0,nM,6.05,CCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,275.072847656,5,2,2.743900000000001,True
2015,CHEMBL1671918,350.0,nM,6.46,CCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,289.08849772,5,2,3.1340000000000012,True
2016,CHEMBL1671920,300.0,nM,6.52,CC(C)C(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,289.08849772,5,2,2.9899000000000013,True
2017,CHEMBL1671925,220.0,nM,6.66,Cc1nc(NC(=O)c2ccc(NC(=O)CC(C)(C)C)cc2)sc1C,345.151097976,5,2,4.386940000000004,True
2018,CHEMBL1671916,220.0,nM,6.66,Cc1ccccc1C(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,337.08849772,5,2,3.956120000000002,True
2019,CHEMBL1671930,200.0,nM,6.7,Cc1cc(NC(=O)CC(C)(C)C)ccc1C(=O)Nc1nccs1,331.135447912,5,2,4.078520000000003,True
2020,CHEMBL1671917,190.0,nM,6.72,CCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,303.104147784,5,2,3.5241000000000016,True
2021,CHEMBL1671931,180.0,nM,6.75,CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)c(Cl)c1,351.080825496,5,2,4.423500000000003,True
2022,CHEMBL1671924,120.0,nM,6.92,Cc1cnc(NC(=O)c2ccc(NC(=O)CC(C)(C)C)cc2)s1,331.135447912,5,2,4.078520000000003,True
2023,CHEMBL1671928,110.0,nM,6.96,CC(C)(C)CNC(=O)c1ccc(C(=O)Nc2nccs2)cc1,317.119797848,5,2,3.1713000000000013,True
2024,CHEMBL1671921,90.0,nM,7.05,CC(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,303.104147784,5,2,3.380000000000001,True
2025,CHEMBL1671929,50.0,nM,7.3,COc1cc(NC(=O)CC(C)(C)C)ccc1C(=O)Nc1nccs1,347.13036253200005,6,2,3.7787000000000024,True
2026,CHEMBL1671922,36.0,nM,7.44,CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,317.119797848,5,2,3.770100000000002,True
2027,CHEMBL1671937,32.0,nM,7.5,Cc1cc(C(=O)Nc2nccs2)cc(Cl)c1NC(=O)CC(C)(C)C,365.09647556,5,2,4.731920000000003,True
2028,CHEMBL1671923,28.0,nM,7.55,CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2ncc(Cl)s2)cc1,351.08082549600005,5,2,4.423500000000002,True
2029,CHEMBL1671934,22.0,nM,7.66,CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1Cl,351.080825496,5,2,4.423500000000003,True
2030,CHEMBL1671933,19.0,nM,7.72,Cc1cc(C(=O)Nc2nccs2)ccc1NC(=O)CC(C)(C)C,331.135447912,5,2,4.078520000000003,True
2031,CHEMBL1671932,17.0,nM,7.77,COc1cc(C(=O)Nc2nccs2)ccc1NC(=O)CC(C)(C)C,347.130362532,6,2,3.7787000000000024,True
2032,CHEMBL1671938,12.0,nM,7.92,COc1c(C(=O)Nc2nccs2)ccc(NC(=O)CC(C)(C)C)c1F,365.12094072,6,2,3.9178000000000024,True
2033,CHEMBL1671935,9.2,nM,8.04,CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1F,335.110376036,5,2,3.909200000000002,True
2034,CHEMBL1671936,5.9,nM,8.23,CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,353.100954224,5,2,4.048300000000002,True
2035,CHEMBL1672611,44.0,nM,7.36,O=C(Nc1cnc(-c2ccncc2)c(-c2ccco2)n1)C1CC1,306.111675688,6,1,3.147100000000002,True
2036,CHEMBL1672612,727.0,nM,6.14,CC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,280.096025624,6,1,2.7570000000000006,True
2037,CHEMBL1672613,55.0,nM,7.26,CCC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,294.111675688,6,1,3.147100000000001,True
2038,CHEMBL1672614,197.0,nM,6.71,CC(C)C(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,308.127325752,6,1,3.3931000000000013,True
2039,CHEMBL1672615,140.0,nM,6.85,O=C(Nc1cnc(-c2ccncc2)c(-c2ccco2)n1)C1CCC1,320.127325752,6,1,3.537200000000002,True
2040,CHEMBL1672616,145.0,nM,6.84,O=C(Nc1cnc(-c2ccncc2)c(-c2ccco2)n1)C1CCCC1,334.142975816,6,1,3.9273000000000025,True
2041,CHEMBL1672618,105.0,nM,6.98,O=C(CC1CCCC1)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,348.15862588,6,1,4.317400000000003,True
2042,CHEMBL1672619,1.2,nM,8.92,Cc1ccc(-c2nc(NC(=O)C3CC3)cnc2-c2ccncc2)o1,320.127325752,6,1,3.4555200000000017,True
2043,CHEMBL1672620,312.0,nM,6.51,O=C(Nc1cnc(-c2ccncc2)c(-c2ccccn2)n1)C1CC1,317.1276601,6,1,2.9491000000000014,True
2044,CHEMBL1672621,312.0,nM,6.51,O=C(Nc1cnc(-c2ccncc2)c(-c2cccnc2)n1)C1CC1,317.1276601,6,1,2.9491000000000014,True
2045,CHEMBL1672622,312.0,nM,6.51,O=C(Nc1cnc(-c2ccncc2)c(-c2ccncc2)n1)C1CC1,317.1276601,6,1,2.9491000000000014,True
2046,CHEMBL1672623,51.0,nM,7.29,O=C(Nc1cnc(-c2ccncc2)c(-c2ccccc2F)n1)C1CC1,334.12298932000004,5,1,3.6932000000000027,True
2047,CHEMBL1672624,879.0,nM,6.06,O=C(Nc1cnc(-c2ccncc2)c(-c2ncco2)n1)C1CC1,307.10692465600005,7,1,2.5421000000000005,True
2048,CHEMBL1672625,634.0,nM,6.2,O=C(Nc1cnc(-c2ccncc2)c(-c2cnco2)n1)C1CC1,307.10692465600005,7,1,2.5421000000000005,True
2049,CHEMBL1672626,111.0,nM,6.96,O=C(Nc1cnc(-c2ccncn2)c(-c2ccco2)n1)C1CC1,307.10692465600005,7,1,2.5421000000000005,True
2050,CHEMBL1672630,1313.0,nM,5.88,O=C(Nc1cnc(-c2ccncc2F)c(-c2ccncc2)n1)C1CC1,335.11823828800004,6,1,3.0882000000000014,True
2051,CHEMBL1672631,101.0,nM,7.0,O=C(Nc1cnc(-c2ccncc2F)c(-c2ccccc2F)n1)C1CC1,352.113567508,5,1,3.832300000000002,True
2052,CHEMBL1672632,408.0,nM,6.39,O=C(Nc1cnc(-c2ccncc2F)c(-c2ncco2)n1)C1CC1,325.097502844,7,1,2.6812000000000005,True
2053,CHEMBL1688378,7.19,nM,8.14,CCCCC#Cc1nc(N)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,333.125945848,7,4,0.9173999999999998,True
2054,CHEMBL1688379,72.0,nM,7.14,CCCC/C=C/c1nc(N)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,335.141595912,7,4,1.5790999999999995,True
2055,CHEMBL1760885,600.0,nM,6.22,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@@H]3CCN(S(=O)(=O)c4cccc(C(F)(F)F)c4)C3)sc12,570.12184656,9,1,4.345800000000003,True
2056,CHEMBL1760887,710.0,nM,6.15,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@H]3CCN(C(=O)c4cccc(C(F)(F)F)c4)C3)sc12,534.15486094,8,1,4.797300000000004,True
2057,CHEMBL1760893,1040.0,nM,5.98,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)C3CCN(S(=O)(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,584.1374966239999,9,1,4.7359000000000036,True
2058,CHEMBL1760886,2040.0,nM,5.69,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@@H]3CCN(C(=O)c4cccc(C(F)(F)F)c4)C3)sc12,534.15486094,8,1,4.797300000000004,True
2059,CHEMBL1771804,53.6,nM,7.27,Nc1nc2c(cnn2CCCc2ccc(OCCCF)cc2)c2nc(-c3ccco3)nn12,435.18190116400007,9,2,3.687400000000002,True
2060,CHEMBL1771805,96.0,nM,7.02,COC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,447.1655021520001,11,2,2.5008,True
2061,CHEMBL1771806,10.2,nM,7.99,Nc1nc2c(cnn2CCCc2ccc(OCC(=O)O)cc2)c2nc(-c3ccco3)nn12,433.14985208800005,11,3,2.4124000000000008,True
2062,CHEMBL1771807,6.8,nM,8.17,NCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,475.2080356600001,12,5,1.4027000000000007,True
2063,CHEMBL1795502,750.0,nM,6.12,Cn1cc2c(n1)c(N)nc1c(OCc3ccccc3)cccc12,304.132411132,5,2,3.282700000000002,True
2064,CHEMBL1093313,18.0,nM,7.75,Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12,294.08652356000005,8,2,2.1537999999999995,True
2065,CHEMBL1800791,2010.0,nM,5.7,CC1CN2C(=O)N(Cc3ccccc3)c3nc(-c4cc(OCc5ccccc5)nn4C)[nH]c3C2=N1,467.2069730400001,9,1,3.980100000000002,True
